,整车费率,,,,,,,,,,,,,,,
,费率由运输部（MOT）审定。所报费率不得以捆绑中标为条件。,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,目的地,,,,,,,,,,,,,,,
,SHDR DC1（主配送中心）：上海临港新城普洛斯临港物流园洋浩路575号，中国上海市浦东新区,,,,,,,,,,,,,,,
,TDSC 配送中心：上海市奉贤区航塘公路3088号C栋3楼迪士尼商店仓库，开瑞益上海配送中心C3，上海市奉贤区航塘公路3088号,,,,,,,,,,,,,,,
,币种：人民币,不含增值税,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,SHDR DC1/TDSC DC,,,,,,,SHDR DC1/TDSC DC,,,,
,出发省份,出发城市,车型,温度类型,运输天数（不含提货日）,费率（人民币）不含增值税,出发省份,出发城市,车型,温度类型,,运输天数（不含提货日）,费率（人民币）不含增值税,,附加费说明,每次附加费（人民币）
,江苏,常州,26T,干货,1,3300,Jiangsu,Changzhou,26T,DRY,JiangsuChangzhou26TDRY,,,,,
,江苏,常州,20'GP,干货 - 自备箱,1,2220,Jiangsu,Changzhou,20'GP,DRY - SOC,JiangsuChangzhou20'GPDRY - SOC,,,,,
,江苏,常州,40尺高柜,干货 - 自备箱,1,3300,Jiangsu,Changzhou,40'HQ,DRY - SOC,JiangsuChangzhou40'HQDRY - SOC,,,,,
,安徽,巢湖,25T,干货,2,4896,Anhui,Chaohu,25T,DRY,AnhuiChaohu25TDRY,,,,,
,湖南,郴州,20'GP,干货 - 自备箱,2,5400,Hunan,Chenzhou,20'GP,DRY - SOC,HunanChenzhou20'GPDRY - SOC,,,,,
,湖南,郴州,3T,干货,2,3120,Hunan,Chenzhou,3T,DRY,HunanChenzhou3TDRY,,,,,
,湖南,郴州,5T,干货,2,3840,Hunan,Chenzhou,5T,DRY,HunanChenzhou5TDRY,,,,,
,湖南,郴州,25T,干货,2,8400,Hunan,Chenzhou,25T,DRY,HunanChenzhou25TDRY,,,,,
,广东,东莞,20'GP,干货 - 自备箱,3,5640,Guangdong,Dongguan,20'GP,DRY - SOC,GuangdongDongguan20'GPDRY - SOC,,,,,
,广东,佛山,8T,干货,3,5520,Guangdong,Foshan,8T,DRY,GuangdongFoshan8TDRY,,,,,
,广东,佛山,10T,干货,3,5640,Guangdong,Foshan,10T,DRY,GuangdongFoshan10TDRY,,,,,
,广东,佛山,12T,干货,3,5640,Guangdong,Foshan,12T,DRY,GuangdongFoshan12TDRY,,,,,
,广东,佛山,15T,干货,3,7440,Guangdong,Foshan,15T,DRY,GuangdongFoshan15TDRY,,,,,
,广东,佛山,25T,干货,3,8400,Guangdong,Foshan,25T,DRY,GuangdongFoshan25TDRY,,,,,
,广东,佛山,26T,干货,3,8400,Guangdong,Foshan,26T,DRY,GuangdongFoshan26TDRY,,,,,
,广东,佛山,20'GP,干货 - 自备箱,3,5760,Guangdong,Foshan,20'GP,DRY - SOC,GuangdongFoshan20'GPDRY - SOC,,,,,
,广东,佛山,40尺高柜,干货 - 自备箱,3,8400,Guangdong,Foshan,40'HQ,DRY - SOC,GuangdongFoshan40'HQDRY - SOC,,,,,
,江西,赣州,20'GP,干货 - 自备箱,3,4752,Jiangxi,Ganzhou,20'GP,DRY - SOC,JiangxiGanzhou20'GPDRY - SOC,,,,,
,江西,赣州,5T,干货,3,3480,Jiangxi,Ganzhou,5T,DRY,JiangxiGanzhou5TDRY,,,,,
,广西,河池,3T,干货,4,4752,Guangxi,Hechi,3T,DRY,GuangxiHechi3TDRY,,,,,
,广西,河池,8T,干货,4,7800,Guangxi,Hechi,8T,DRY,GuangxiHechi8TDRY,,,,,
,广西,河池,10T,干货,4,7200,Guangxi,Hechi,10T,DRY,GuangxiHechi10TDRY,,,,,
,广西,河池,12T,干货,4,7200,Guangxi,Hechi,12T,DRY,GuangxiHechi12TDRY,,,,,
,广西,河池,15T,干货,4,11340,Guangxi,Hechi,15T,DRY,GuangxiHechi15TDRY,,,,,
,广西,河池,25T,干货,4,11460,Guangxi,Hechi,25T,DRY,GuangxiHechi25TDRY,,,,,
,广西,河池,20'GP,干货 - 自备箱,4,8580,Guangxi,Hechi,20'GP,DRY - SOC,GuangxiHechi20'GPDRY - SOC,,,,,
,广西,河池,40尺高柜,干货 - 自备箱,4,11880,Guangxi,Hechi,40'HQ,DRY - SOC,GuangxiHechi40'HQDRY - SOC,,,,,
,河北,河间,3T,干货,2,3480,Hebei,Hejian,3T,DRY,HebeiHejian3TDRY,,,,,
,河北,河间,5T,干货,2,5220,Hebei,Hejian,5T,DRY,HebeiHejian5TDRY,,,,,
,河北,河间,8T,干货,2,5400,Hebei,Hejian,8T,DRY,HebeiHejian8TDRY,,,,,
,河北,河间,10T,干货,2,5760,Hebei,Hejian,10T,DRY,HebeiHejian10TDRY,,,,,
,河北,河间,12T,干货,2,5760,Hebei,Hejian,12T,DRY,HebeiHejian12TDRY,,,,,
,河北,河间,20'GP,干货 - 自备箱,2,6600,Hebei,Hejian,20'GP,DRY - SOC,HebeiHejian20'GPDRY - SOC,,,,,
,河北,河间,25T,干货,2,10200,Hebei,Hejian,25T,DRY,HebeiHejian25TDRY,,,,,
,河北,河间,26T,干货,2,10800,Hebei,Hejian,26T,DRY,HebeiHejian26TDRY,,,,,
,广东,河源,5T,干货,3,3960,Guangdong,Heyuan,5T,DRY,GuangdongHeyuan5TDRY,,,,,
,广东,河源,8T,干货,3,4800,Guangdong,Heyuan,8T,DRY,GuangdongHeyuan8TDRY,,,,,
,广东,河源,12T,干货,3,4860,Guangdong,Heyuan,12T,DRY,GuangdongHeyuan12TDRY,,,,,
,广东,河源,15T,干货,3,6720,Guangdong,Heyuan,15T,DRY,GuangdongHeyuan15TDRY,,,,,
,广东,河源,25T,干货,3,8200,Guangdong,Heyuan,25T,DRY,GuangdongHeyuan25TDRY,,,,,
,广东,河源,20'GP,干货 - 自备箱,3,4800,Guangdong,Heyuan,20'GP,DRY - SOC,GuangdongHeyuan20'GPDRY - SOC,,,,,
,广东,河源,40尺高柜,干货 - 自备箱,3,8200,Guangdong,Heyuan,40’HQ,DRY - SOC,GuangdongHeyuan40’HQDRY - SOC,,,,,
,广东,惠州,10T,干货,3,5280,Guangdong,Huizhou,10T,DRY,GuangdongHuizhou10TDRY,,,,,
,广东,惠州,20'GP,干货 - 自备箱,3,4980,Guangdong,Huizhou,20'GP,DRY - SOC,GuangdongHuizhou20'GPDRY - SOC,,,,,
,广东,惠州,25T,干货,3,8100,Guangdong,Huizhou,25T,DRY,GuangdongHuizhou25TDRY,,,,,
,浙江,湖州,20'GP,干货 - 自备箱,2,1884,Zhejiang,Huzhou,20'GP,DRY - SOC,ZhejiangHuzhou20'GPDRY - SOC,,,,,
,浙江,湖州,10T,干货,2,1860,Zhejiang,Huzhou,10T,DRY,ZhejiangHuzhou10TDRY,,,,,
,浙江,湖州,12T,干货,2,1860,Zhejiang,Huzhou,12T,DRY,ZhejiangHuzhou12TDRY,,,,,
,浙江,湖州,15T,干货,2,2232,Zhejiang,Huzhou,15T,DRY,ZhejiangHuzhou15TDRY,,,,,
,广东,江门,5T,干货,3,3240,Guangdong,Jiangmen,5T,DRY,GuangdongJiangmen5TDRY,,,,,
,广东,江门,8T,干货,3,5520,Guangdong,Jiangmen,8T,DRY,GuangdongJiangmen8TDRY,,,,,
,广东,江门,10T,干货,3,5760,Guangdong,Jiangmen,10T,DRY,GuangdongJiangmen10TDRY,,,,,
,广东,江门,12T,干货,3,5760,Guangdong,Jiangmen,12T,DRY,GuangdongJiangmen12TDRY,,,,,
,广东,江门,15T,干货,3,7440,Guangdong,Jiangmen,15T,DRY,GuangdongJiangmen15TDRY,,,,,
,广东,江门,25T,干货,3,9000,Guangdong,Jiangmen,25T,DRY,GuangdongJiangmen25TDRY,,,,,
,广东,江门,26T,干货,3,9000,Guangdong,Jiangmen,26T,DRY,GuangdongJiangmen26TDRY,,,,,
,广东,江门,20'GP,干货 - 自备箱,3,5400,Guangdong,Jiangmen,20'GP,DRY - SOC,GuangdongJiangmen20'GPDRY - SOC,,,,,
,广东,江门,40尺高柜,干货 - 自备箱,3,9000,Guangdong,Jiangmen,40’HQ,DRY - SOC,GuangdongJiangmen40’HQDRY - SOC,,,,,
,江苏,连云港,3T,干货,2,1800,Jiangsu,Lianyungang,3T,DRY,JiangsuLianyungang3TDRY,,,,,
,江苏,连云港,12T,干货,2,3300,Jiangsu,Lianyungang,12T,DRY,JiangsuLianyungang12TDRY,,,,,
,江苏,连云港,15T,干货,2,5520,Jiangsu,Lianyungang,15T,DRY,JiangsuLianyungang15TDRY,,,,,
,江苏,连云港,26T,干货,2,5520,Jiangsu,Lianyungang,26T,DRY,JiangsuLianyungang26TDRY,,,,,
,江苏,连云港,20'GP,干货 - 自备箱,2,3720,Jiangsu,Lianyungang,20'GP,DRY - SOC,JiangsuLianyungang20'GPDRY - SOC,,,,,
,江苏,连云港,40尺高柜,干货 - 自备箱,2,5820,Jiangsu,Lianyungang,40’HQ,DRY - SOC,JiangsuLianyungang40’HQDRY - SOC,,,,,
,江西,南昌,3T,干货,2,2100,Jiangxi,Nanchang,3T,DRY,JiangxiNanchang3TDRY,,,,,
,江西,南昌,5T,干货,2,4680,Jiangxi,Nanchang,5T,DRY,JiangxiNanchang5TDRY,,,,,
,江西,南昌,8T,干货,2,3480,Jiangxi,Nanchang,8T,DRY,JiangxiNanchang8TDRY,,,,,
,江西,南昌,10T,干货,2,3480,Jiangxi,Nanchang,10T,DRY,JiangxiNanchang10TDRY,,,,,
,江西,南昌,12T,干货,2,3480,Jiangxi,Nanchang,12T,DRY,JiangxiNanchang12TDRY,,,,,
,江西,南昌,15T,干货,2,5760,Jiangxi,Nanchang,15T,DRY,JiangxiNanchang15TDRY,,,,,
,江西,南昌,25T,干货,2,6240,Jiangxi,Nanchang,25T,DRY,JiangxiNanchang25TDRY,,,,,
,江西,南昌,26T,干货,2,6600,Jiangxi,Nanchang,26T,DRY,JiangxiNanchang26TDRY,,,,,
,江西,南昌,20'GP,干货 - 自备箱,2,3600,Jiangxi,Nanchang,20'GP,DRY - SOC,JiangxiNanchang20'GPDRY - SOC,,,,,
,江西,南昌,40尺高柜,干货 - 自备箱,2,6600,Jiangxi,Nanchang,40’HQ,DRY - SOC,JiangxiNanchang40’HQDRY - SOC,,,,,
,浙江,宁波,8T,干货,2,1380,Zhejiang,Ningbo,8T,DRY,ZhejiangNingbo8TDRY,,,,,
,浙江,宁波,10T,干货,2,1620,Zhejiang,Ningbo,10T,DRY,ZhejiangNingbo10TDRY,,,,,
,浙江,宁波,15T,干货,2,2040,Zhejiang,Ningbo,15T,DRY,ZhejiangNingbo15TDRY,,,,,
,浙江,宁波,25T,干货,2,2460,Zhejiang,Ningbo,25T,DRY,ZhejiangNingbo25TDRY,,,,,
,浙江,宁波,26T,干货,2,2580,Zhejiang,Ningbo,26T,DRY,ZhejiangNingbo26TDRY,,,,,
,浙江,宁波,20'GP,干货 - 自备箱,2,1740,Zhejiang,Ningbo,20'GP,DRY - SOC,ZhejiangNingbo20'GPDRY - SOC,,,,,
,浙江,宁波,40尺高柜,干货 - 自备箱,2,2580,Zhejiang,Ningbo,40'HQ,DRY - SOC,ZhejiangNingbo40'HQDRY - SOC,,,,,
,浙江,平湖,10T,干货,2,1080,Zhejiang,Pinghu,10T,DRY,ZhejiangPinghu10TDRY,,,,,
,浙江,平湖,12T,干货,2,1080,Zhejiang,Pinghu,12T,DRY,ZhejiangPinghu12TDRY,,,,,
,浙江,平湖,15T,干货,2,1620,Zhejiang,Pinghu,15T,DRY,ZhejiangPinghu15TDRY,,,,,
,浙江,平湖,26T,干货,2,1860,Zhejiang,Pinghu,26T,DRY,ZhejiangPinghu26TDRY,,,,,
,浙江,平湖,20'GP,干货 - 自备箱,2,1260,Zhejiang,Pinghu,20'GP,DRY - SOC,ZhejiangPinghu20'GPDRY - SOC,,,,,
,浙江,平湖,40尺高柜,干货 - 自备箱,2,1860,Zhejiang,Pinghu,40'HQ,DRY - SOC,ZhejiangPinghu40'HQDRY - SOC,,,,,
,广西,浦北,20'GP,干货 - 自备箱,4,7800,Guangxi,Pubei,20'GP,DRY - SOC,GuangxiPubei20'GPDRY - SOC,,,,,
,广西,浦北,3T,干货,4,4440,Guangxi,Pubei,3T,DRY,GuangxiPubei3TDRY,,,,,
,广西,浦北,5T,干货,4,6000,Guangxi,Pubei,5T,DRY,GuangxiPubei5TDRY,,,,,
,广西,浦北,8T,干货,4,7140,Guangxi,Pubei,8T,DRY,GuangxiPubei8TDRY,,,,,
,广西,浦北,25T,干货,4,10800,Guangxi,Pubei,25T,DRY,GuangxiPubei25TDRY,,,,,
,山东,青岛,15T,干货,2,6600,Shandong,Qingdao,15T,DRY,ShandongQingdao15TDRY,,,,,
,山东,青岛,25T,干货,2,7440,Shandong,Qingdao,25T,DRY,ShandongQingdao25TDRY,,,,,
,山东,青岛,26T,干货,2,7800,Shandong,Qingdao,26T,DRY,ShandongQingdao26TDRY,,,,,
,山东,青岛,20'GP,干货 - 自备箱,2,4800,Shandong,Qingdao,20'GP,DRY - SOC,ShandongQingdao20'GPDRY - SOC,,,,,
,山东,青岛,40尺高柜,干货 - 自备箱,2,7440,Shandong,Qingdao,40'HQ,DRY - SOC,ShandongQingdao40'HQDRY - SOC,,,,,
,广西,钦州,20'GP,干货 - 自备箱,4,8340,Guangxi,Qinzhou,20'GP,DRY - SOC,GuangxiQinzhou20'GPDRY - SOC,,,,,
,广西,钦州,3T,干货,4,4536,Guangxi,Qinzhou,3T,DRY,GuangxiQinzhou3TDRY,,,,,
,广西,钦州,25T,干货,4,10800,Guangxi,Qinzhou,25T,DRY,GuangxiQinzhou25TDRY,,,,,
,福建,泉州,20'GP,干货 - 自备箱,3,4200,Fujian,Quanzhou,20'GP,DRY - SOC,FujianQuanzhou20'GPDRY - SOC,,,,,
,福建,泉州,3T,干货,3,2400,Fujian,Quanzhou,3T,DRY,FujianQuanzhou3TDRY,,,,,
,福建,泉州,12T,干货,3,4140,Fujian,Quanzhou,12T,DRY,FujianQuanzhou12TDRY,,,,,
,上海,上海,20'GP,干货 - 自备箱,1,960,Shanghai,Shanghai,20'GP,DRY - SOC,ShanghaiShanghai20'GPDRY - SOC,,,,,
,上海,上海,12T,干货,1,840,Shanghai,Shanghai,12T,DRY,ShanghaiShanghai12TDRY,,,,,
,上海,上海,15T,干货,1,1260,Shanghai,Shanghai,15T,DRY,ShanghaiShanghai15TDRY,,,,,
,上海,上海,26T,干货,1,1380,Shanghai,Shanghai,26T,DRY,ShanghaiShanghai26TDRY,,,,,
,广东,汕头,8T,干货,3,4560,Guangdong,Shantou,8T,DRY,GuangdongShantou8TDRY,,,,,
,广东,汕头,12T,干货,3,4920,Guangdong,Shantou,12T,DRY,GuangdongShantou12TDRY,,,,,
,广东,汕头,15T,干货,3,6240,Guangdong,Shantou,15T,DRY,GuangdongShantou15TDRY,,,,,
,广东,汕头,20'GP,干货 - 自备箱,3,5400,Guangdong,Shantou,20'GP,DRY - SOC,GuangdongShantou20'GPDRY - SOC,,,,,
,广东,汕头,25T,干货,3,8300,Guangdong,Shantou,25T,DRY,GuangdongShantou25TDRY,,,,,
,广东,汕头,26T,干货,3,8300,Guangdong,Shantou,26T,DRY,GuangdongShantou26TDRY,,,,,
,广东,深圳,20'GP,干货 - 自备箱,3,6240,Guangdong,Shenzhen,20'GP,DRY - SOC,GuangdongShenzhen20'GPDRY - SOC,,,,,
,福建,石狮,10T,干货,3,4200,Fujian,Shishi,10T,DRY,FujianShishi10TDRY,,,,,
,福建,石狮,12T,干货,3,4200,Fujian,Shishi,12T,DRY,FujianShishi12TDRY,,,,,
,福建,石狮,15T,干货,3,6000,Fujian,Shishi,15T,DRY,FujianShishi15TDRY,,,,,
,福建,石狮,25T,干货,3,6600,Fujian,Shishi,25T,DRY,FujianShishi25TDRY,,,,,
,福建,石狮,26T,干货,3,6600,Fujian,Shishi,26T,DRY,FujianShishi26TDRY,,,,,
,福建,石狮,20'GP,干货 - 自备箱,3,4200,Fujian,Shishi,20'GP,DRY - SOC,FujianShishi20'GPDRY - SOC,,,,,
,福建,石狮,40尺高柜,干货 - 自备箱,3,6840,Fujian,Shishi,40'HQ,DRY - SOC,FujianShishi40'HQDRY - SOC,,,,,
,江苏,宿迁,3T,干货,2,1740,Jiangsu,Suqian,3T,DRY,JiangsuSuqian3TDRY,,,,,
,江苏,宿迁,5T,干货,2,2856,Jiangsu,Suqian,5T,DRY,JiangsuSuqian5TDRY,,,,,
,江苏,宿迁,12T,干货,2,3420,Jiangsu,Suqian,12T,DRY,JiangsuSuqian12TDRY,,,,,
,江苏,宿迁,15T,干货,2,5160,Jiangsu,Suqian,15T,DRY,JiangsuSuqian15TDRY,,,,,
,江苏,宿迁,25T,干货,2,5760,Jiangsu,Suqian,25T,DRY,JiangsuSuqian25TDRY,,,,,
,江苏,宿迁,26T,干货,2,6000,Jiangsu,Suqian,26T,DRY,JiangsuSuqian26TDRY,,,,,
,江苏,宿迁,20'GP,干货 - 自备箱,2,4020,Jiangsu,Suqian,20'GP,DRY - SOC,JiangsuSuqian20'GPDRY - SOC,,,,,
,江苏,宿迁,40尺高柜,干货 - 自备箱,2,5700,Jiangsu,Suqian,40'HQ,DRY - SOC,JiangsuSuqian40'HQDRY - SOC,,,,,
,江苏,苏州,20'GP,干货 - 自备箱,2,1620,Jiangsu,Suzhou,20'GP,DRY - SOC,JiangsuSuzhou20'GPDRY - SOC,,,,,
,山东,泰安,8T,干货,2,4080,Shandong,Tai'An,8T,DRY,ShandongTai'An8TDRY,,,,,
,山东,泰安,10T,干货,2,4320,Shandong,Tai'An,10T,DRY,ShandongTai'An10TDRY,,,,,
,山东,泰安,12T,干货,2,4320,Shandong,Tai'An,12T,DRY,ShandongTai'An12TDRY,,,,,
,山东,泰安,15T,干货,2,7320,Shandong,Tai'An,15T,DRY,ShandongTai'An15TDRY,,,,,
,山东,泰安,25T,干货,2,8400,Shandong,Tai'An,25T,DRY,ShandongTai'An25TDRY,,,,,
,山东,泰安,26T,干货,2,8640,Shandong,Tai'An,26T,DRY,ShandongTai'An26TDRY,,,,,
,山东,泰安,20'GP,干货 - 自备箱,2,5100,Shandong,Tai'An,20'GP,DRY - SOC,ShandongTai'An20'GPDRY - SOC,,,,,
,山东,泰安,40尺高柜,干货 - 自备箱,2,7800,Shandong,Tai'An,40'HQ,DRY - SOC,ShandongTai'An40'HQDRY - SOC,,,,,
,山东,威海,5T,干货,2,4320,Shandong,Weihai,5T,DRY,ShandongWeihai5TDRY,,,,,
,山东,威海,8T,干货,2,4560,Shandong,Weihai,8T,DRY,ShandongWeihai8TDRY,,,,,
,山东,威海,10T,干货,2,4800,Shandong,Weihai,10T,DRY,ShandongWeihai10TDRY,,,,,
,山东,威海,12T,干货,2,4800,Shandong,Weihai,12T,DRY,ShandongWeihai12TDRY,,,,,
,山东,威海,15T,干货,2,7800,Shandong,Weihai,15T,DRY,ShandongWeihai15TDRY,,,,,
,山东,威海,25T,干货,2,8520,Shandong,Weihai,25T,DRY,ShandongWeihai25TDRY,,,,,
,山东,威海,26T,干货,2,8520,Shandong,Weihai,26T,DRY,ShandongWeihai26TDRY,,,,,
,山东,威海,20'GP,干货 - 自备箱,2,4800,Shandong,Weihai,20'GP,DRY - SOC,ShandongWeihai20'GPDRY - SOC,,,,,
,山东,威海,40尺高柜,干货 - 自备箱,2,9000,Shandong,Weihai,40'HQ,DRY - SOC,ShandongWeihai40'HQDRY - SOC,,,,,
,安徽,宣城,10T,干货,1,2460,Anhui,Xuancheng,10T,DRY,AnhuiXuancheng10TDRY,,,,,
,安徽,宣城,12T,干货,1,2460,Anhui,Xuancheng,12T,DRY,AnhuiXuancheng12TDRY,,,,,
,安徽,宣城,15T,干货,1,3480,Anhui,Xuancheng,15T,DRY,AnhuiXuancheng15TDRY,,,,,
,安徽,宣城,25T,干货,1,3780,Anhui,Xuancheng,25T,DRY,AnhuiXuancheng25TDRY,,,,,
,安徽,宣城,20'GP,干货 - 自备箱,1,2604,Anhui,Xuancheng,20'GP,DRY - SOC,AnhuiXuancheng20'GPDRY - SOC,,,,,
,安徽,宣城,40尺高柜,干货 - 自备箱,1,3900,Anhui,Xuancheng,40'HQ,DRY - SOC,AnhuiXuancheng40'HQDRY - SOC,,,,,
,江苏,扬州,3T,干货,2,1260,Jiangsu,Yangzhou,3T,DRY,JiangsuYangzhou3TDRY,,,,,
,江苏,扬州,10T,干货,2,2700,Jiangsu,Yangzhou,10T,DRY,JiangsuYangzhou10TDRY,,,,,
,江苏,扬州,15T,干货,2,3672,Jiangsu,Yangzhou,15T,DRY,JiangsuYangzhou15TDRY,,,,,
,江苏,扬州,25T,干货,2,4260,Jiangsu,Yangzhou,25T,DRY,JiangsuYangzhou25TDRY,,,,,
,江苏,扬州,26T,干货,2,4296,Jiangsu,Yangzhou,26T,DRY,JiangsuYangzhou26TDRY,,,,,
,江苏,扬州,20'GP,干货 - 自备箱,2,2820,Jiangsu,Yangzhou,20'GP,DRY - SOC,JiangsuYangzhou20'GPDRY - SOC,,,,,
,江苏,扬州,40尺高柜,干货 - 自备箱,2,4080,Jiangsu,Yangzhou,40'HQ,DRY - SOC,JiangsuYangzhou40'HQDRY - SOC,,,,,
,山东,烟台,5T,干货,2,4200,Shandong,Yantai,5T,DRY,ShandongYantai5TDRY,,,,,
,山东,烟台,8T,干货,2,4200,Shandong,Yantai,8T,DRY,ShandongYantai8TDRY,,,,,
,山东,烟台,10T,干货,2,4560,Shandong,Yantai,10T,DRY,ShandongYantai10TDRY,,,,,
,山东,烟台,12T,干货,2,4560,Shandong,Yantai,12T,DRY,ShandongYantai12TDRY,,,,,
,山东,烟台,15T,干货,2,7200,Shandong,Yantai,15T,DRY,ShandongYantai15TDRY,,,,,
,山东,烟台,25T,干货,2,8400,Shandong,Yantai,25T,DRY,ShandongYantai25TDRY,,,,,
,山东,烟台,26T,干货,2,8760,Shandong,Yantai,26T,DRY,ShandongYantai26TDRY,,,,,
,山东,烟台,20'GP,干货 - 自备箱,2,5400,Shandong,Yantai,20'GP,DRY - SOC,ShandongYantai20'GPDRY - SOC,,,,,
,山东,烟台,40尺高柜,干货 - 自备箱,2,8280,Shandong,Yantai,40'HQ,DRY - SOC,ShandongYantai40'HQDRY - SOC,,,,,
,广东,肇庆,3T,干货,3,3540,Guangdong,Zhaoqing,3T,DRY,GuangdongZhaoqing3TDRY,,,,,
,广东,肇庆,8T,干货,3,5640,Guangdong,Zhaoqing,8T,DRY,GuangdongZhaoqing8TDRY,,,,,
,广东,肇庆,10T,干货,3,5580,Guangdong,Zhaoqing,10T,DRY,GuangdongZhaoqing10TDRY,,,,,
,广东,肇庆,12T,干货,3,5580,Guangdong,Zhaoqing,12T,DRY,GuangdongZhaoqing12TDRY,,,,,
,广东,肇庆,15T,干货,3,6960,Guangdong,Zhaoqing,15T,DRY,GuangdongZhaoqing15TDRY,,,,,
,广东,肇庆,25T,干货,3,8640,Guangdong,Zhaoqing,25T,DRY,GuangdongZhaoqing25TDRY,,,,,
,广东,肇庆,26T,干货,3,8640,Guangdong,Zhaoqing,26T,DRY,GuangdongZhaoqing26TDRY,,,,,
,广东,肇庆,20'GP,干货 - 自备箱,3,5760,Guangdong,Zhaoqing,20'GP,DRY - SOC,GuangdongZhaoqing20'GPDRY - SOC,,,,,
,广东,肇庆,40尺高柜,干货 - 自备箱,3,8640,Guangdong,Zhaoqing,40'HQ,DRY - SOC,GuangdongZhaoqing40'HQDRY - SOC,,,,,
,广东,中山,20'GP,干货 - 自备箱,3,5520,Guangdong,Zhongshan,20'GP,DRY - SOC,GuangdongZhongshan20'GPDRY - SOC,,,,,
,广东,中山,5T,干货,3,4680,Guangdong,Zhongshan,5T,DRY,GuangdongZhongshan5TDRY,,,,,
,广东,中山,8T,干货,3,5760,Guangdong,Zhongshan,8T,DRY,GuangdongZhongshan8TDRY,,,,,
,广东,中山,25T,干货,3,8400,Guangdong,Zhongshan,25T,DRY,GuangdongZhongshan25TDRY,,,,,
,广东,珠海,5T,干货,3,4920,Guangdong,Zhuhai,5T,DRY,GuangdongZhuhai5TDRY,,,,,
,广东,珠海,8T,干货,3,5400,Guangdong,Zhuhai,8T,DRY,GuangdongZhuhai8TDRY,,,,,
,广东,珠海,10T,干货,3,6000,Guangdong,Zhuhai,10T,DRY,GuangdongZhuhai10TDRY,,,,,
,广东,珠海,12T,干货,3,6000,Guangdong,Zhuhai,12T,DRY,GuangdongZhuhai12TDRY,,,,,
,广东,珠海,15T,干货,3,7800,Guangdong,Zhuhai,15T,DRY,GuangdongZhuhai15TDRY,,,,,
,广东,珠海,20'GP,干货 - 自备箱,3,6240,Guangdong,Zhuhai,20'GP,DRY - SOC,GuangdongZhuhai20'GPDRY - SOC,,,,,
,广东,珠海,25T,干货,3,9000,Guangdong,Zhuhai,25T,DRY,GuangdongZhuhai25TDRY,,,,,
,广东,珠海,26T,干货,3,9000,Guangdong,Zhuhai,26T,DRY,GuangdongZhuhai26TDRY,,,,,
,湖南,资兴,3T,干货,2,3120,Hunan,Zixing,3T,DRY,HunanZixing3TDRY,,,,,
,湖南,资兴,5T,干货,2,3840,Hunan,Zixing,5T,DRY,HunanZixing5TDRY,,,,,
,湖南,资兴,10T,干货,2,5160,Hunan,Zixing,10T,DRY,HunanZixing10TDRY,,,,,
,湖南,资兴,15T,干货,2,8160,Hunan,Zixing,15T,DRY,HunanZixing15TDRY,,,,,
,湖南,资兴,25T,干货,2,8400,Hunan,Zixing,25T,DRY,HunanZixing25TDRY,,,,,
,湖南,资兴,26T,干货,2,8400,Hunan,Zixing,26T,DRY,HunanZixing26TDRY,,,,,
,湖南,资兴,20'GP,干货 - 自备箱,2,5460,Hunan,Zixing,20'GP,DRY - SOC,HunanZixing20'GPDRY - SOC,,,,,
,湖南,资兴,40尺高柜,干货 - 自备箱,2,9000,Hunan,Zixing,40'HQ,DRY - SOC,HunanZixing40'HQDRY - SOC,,,,,
,广西,北海,3T,干货,4,4560,Guangxi,Beihai,3T,DRY,GuangxiBeihai3TDRY,,,,,
,广西,北海,5T,干货,4,6360,Guangxi,Beihai,5T,DRY,GuangxiBeihai5TDRY,,,,,
,广西,北海,8T,干货,4,7440,Guangxi,Beihai,8T,DRY,GuangxiBeihai8TDRY,,,,,
,广西,北海,10T,干货,4,8100,Guangxi,Beihai,10T,DRY,GuangxiBeihai10TDRY,,,,,
,广西,北海,12T,干货,4,8100,Guangxi,Beihai,12T,DRY,GuangxiBeihai12TDRY,,,,,
,广西,北海,15T,干货,4,11100,Guangxi,Beihai,15T,DRY,GuangxiBeihai15TDRY,,,,,
,广西,北海,25T,干货,4,11880,Guangxi,Beihai,25T,DRY,GuangxiBeihai25TDRY,,,,,
,广西,北海,26T,干货,4,12120,Guangxi,Beihai,26T,DRY,GuangxiBeihai26TDRY,,,,,
,广西,北海,20'GP,干货 - 自备箱,4,8580,Guangxi,Beihai,20'GP,DRY - SOC,GuangxiBeihai20'GPDRY - SOC,,,,,
,广西,北海,40尺高柜,干货 - 自备箱,4,12120,Guangxi,Beihai,40'HQ,DRY - SOC,GuangxiBeihai40'HQDRY - SOC,,,,,
,浙江,温州,3T,干货,2,1380,Zhejiang,Wenzhou,3T,DRY,ZhejiangWenzhou3TDRY,,,,,
,浙江,温州,5T,干货,2,1980,Zhejiang,Wenzhou,5T,DRY,ZhejiangWenzhou5TDRY,,,,,
,浙江,温州,8T,干货,2,2220,Zhejiang,Wenzhou,8T,DRY,ZhejiangWenzhou8TDRY,,,,,
,浙江,温州,10T,干货,2,2376,Zhejiang,Wenzhou,10T,DRY,ZhejiangWenzhou10TDRY,,,,,
